"","Station Number","Sample Code","CollectionDate","Data Owner","Data Status","Collection Date","Analyte","CAS Reg Number","Lab Dup","Result","Rpt Limit","Units","Method","Depth","Matrix","Sample Type","Parent Sample","Description","Notes","Result Rejected"
"85","B980251521","EL0220B0114",2020-02-27 09:53:00,"0311","1000 - Non-Public, Review Status Unknown","02/27/2020 09:53","Dissolved ortho-Phosphate","14265-44-2",NA,"0.057","0.05","mg/L as P","EPA 365.1 DWR Modified [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"86","B980241491","EL0220B0115",2020-02-27 10:16:00,"0311","1000 - Non-Public, Review Status Unknown","02/27/2020 10:16","Dissolved Nitrate + Nitrite","NO3+NO2",NA,"0.19","0.05","mg/L as N","Std Method 4500-NO3-F (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"87","B980241491","EL0220B0115",2020-02-27 10:16:00,"0311","1000 - Non-Public, Review Status Unknown","02/27/2020 10:16","Total Phosphorus","7723-14-0",NA,"0.1","0.01","mg/L as P","EPA 365.4 (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"88","B980241491","EL0220B0115",2020-02-27 10:16:00,"0311","1000 - Non-Public, Review Status Unknown","02/27/2020 10:16","Total Kjeldahl Nitrogen","TKN",NA,"0.5","0.1","mg/L as N","EPA 351.2 (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"89","B980241491","EL0220B0115",2020-02-27 10:16:00,"0311","1000 - Non-Public, Review Status Unknown","02/27/2020 10:16","Dissolved ortho-Phosphate","14265-44-2",NA,"0.055","0.05","mg/L as P","EPA 365.1 DWR Modified [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"90","B980261495","EL0220B0116",2020-02-27 10:25:00,"0311","1000 - Non-Public, Review Status Unknown","02/27/2020 10:25","Dissolved Nitrate + Nitrite","NO3+NO2",NA,"0.33","0.05","mg/L as N","Std Method 4500-NO3-F (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"91","B980261495","EL0220B0116",2020-02-27 10:25:00,"0311","1000 - Non-Public, Review Status Unknown","02/27/2020 10:25","Total Phosphorus","7723-14-0",NA,"0.08","0.01","mg/L as P","EPA 365.4 (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"92","B980261495","EL0220B0116",2020-02-27 10:25:00,"0311","1000 - Non-Public, Review Status Unknown","02/27/2020 10:25","Total Kjeldahl Nitrogen","TKN",NA,"0.4","0.1","mg/L as N","EPA 351.2 (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"93","B980261495","EL0220B0116",2020-02-27 10:25:00,"0311","1000 - Non-Public, Review Status Unknown","02/27/2020 10:25","Dissolved ortho-Phosphate","14265-44-2",NA,"0.053","0.05","mg/L as P","EPA 365.1 DWR Modified [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"94","B980251499","EL0220B0117",2020-02-27 10:34:00,"0311","1000 - Non-Public, Review Status Unknown","02/27/2020 10:34","Dissolved Nitrate + Nitrite","NO3+NO2",NA,"0.38","0.05","mg/L as N","Std Method 4500-NO3-F (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"95","B980251499","EL0220B0117",2020-02-27 10:34:00,"0311","1000 - Non-Public, Review Status Unknown","02/27/2020 10:34","Total Phosphorus","7723-14-0",NA,"0.09","0.01","mg/L as P","EPA 365.4 (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"96","B980251499","EL0220B0117",2020-02-27 10:34:00,"0311","1000 - Non-Public, Review Status Unknown","02/27/2020 10:34","Total Kjeldahl Nitrogen","TKN",NA,"0.4","0.1","mg/L as N","EPA 351.2 (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"97","B980251499","EL0220B0117",2020-02-27 10:34:00,"0311","1000 - Non-Public, Review Status Unknown","02/27/2020 10:34","Dissolved ortho-Phosphate","14265-44-2",NA,"0.055","0.05","mg/L as P","EPA 365.1 DWR Modified [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"98","E380481565","EL0220B0111",2020-02-27 11:36:00,"0311","1000 - Non-Public, Review Status Unknown","02/27/2020 11:36","Dissolved Ammonia","7664-41-7",NA,"0.07","0.05","mg/L as N","EPA 350.1 (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"99","E380481565","EL0220B0111",2020-02-27 11:36:00,"0311","1000 - Non-Public, Review Status Unknown","02/27/2020 11:36","Dissolved Nitrate + Nitrite","NO3+NO2",NA,"0.496","0.05","mg/L as N","Std Method 4500-NO3-F (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"100","E380481565","EL0220B0111",2020-02-27 11:36:00,"0311","1000 - Non-Public, Review Status Unknown","02/27/2020 11:36","Total Phosphorus","7723-14-0",NA,"0.1","0.01","mg/L as P","EPA 365.4 (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"101","E380481565","EL0220B0111",2020-02-27 11:36:00,"0311","1000 - Non-Public, Review Status Unknown","02/27/2020 11:36","Total Kjeldahl Nitrogen","TKN",NA,"0.4","0.1","mg/L as N","EPA 351.2 (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"102","E380481565","EL0220B0111",2020-02-27 11:36:00,"0311","1000 - Non-Public, Review Status Unknown","02/27/2020 11:36","Dissolved ortho-Phosphate","14265-44-2",NA,"<0.05","0.05","mg/L as P","EPA 365.1 DWR Modified [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"103","E380481568","EL0220B0109",2020-02-27 11:57:00,"0311","1000 - Non-Public, Review Status Unknown","02/27/2020 11:57","Dissolved Nitrate + Nitrite","NO3+NO2",NA,"0.496","0.05","mg/L as N","Std Method 4500-NO3-F (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"104","E380481568","EL0220B0109",2020-02-27 11:57:00,"0311","1000 - Non-Public, Review Status Unknown","02/27/2020 11:57","Total Phosphorus","7723-14-0",NA,"0.11","0.01","mg/L as P","EPA 365.4 (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"105","E380481568","EL0220B0109",2020-02-27 11:57:00,"0311","1000 - Non-Public, Review Status Unknown","02/27/2020 11:57","Total Kjeldahl Nitrogen","TKN",NA,"0.5","0.1","mg/L as N","EPA 351.2 (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"106","E380481568","EL0220B0109",2020-02-27 11:57:00,"0311","1000 - Non-Public, Review Status Unknown","02/27/2020 11:57","Dissolved ortho-Phosphate","14265-44-2",NA,"0.052","0.05","mg/L as P","EPA 365.1 DWR Modified [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"107","E380471567","EL0220B0110",2020-02-27 12:04:00,"0311","1000 - Non-Public, Review Status Unknown","02/27/2020 12:04","Dissolved Nitrate + Nitrite","NO3+NO2",NA,"0.38","0.05","mg/L as N","Std Method 4500-NO3-F (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"108","E380471567","EL0220B0110",2020-02-27 12:04:00,"0311","1000 - Non-Public, Review Status Unknown","02/27/2020 12:04","Total Phosphorus","7723-14-0",NA,"0.12","0.01","mg/L as P","EPA 365.4 (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"109","E380471567","EL0220B0110",2020-02-27 12:04:00,"0311","1000 - Non-Public, Review Status Unknown","02/27/2020 12:04","Total Kjeldahl Nitrogen","TKN",NA,"0.4","0.1","mg/L as N","EPA 351.2 (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"110","E380471567","EL0220B0110",2020-02-27 12:04:00,"0311","1000 - Non-Public, Review Status Unknown","02/27/2020 12:04","Dissolved ortho-Phosphate","14265-44-2",NA,"<0.05","0.05","mg/L as P","EPA 365.1 DWR Modified [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"111","E380192066","EL0220B0106",2020-02-27 13:23:00,"0311","1000 - Non-Public, Review Status Unknown","02/27/2020 13:23","Dissolved Nitrate + Nitrite","NO3+NO2",NA,"1.5","0.05","mg/L as N","Std Method 4500-NO3-F (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"112","E380192066","EL0220B0106",2020-02-27 13:23:00,"0311","1000 - Non-Public, Review Status Unknown","02/27/2020 13:23","Total Phosphorus","7723-14-0",NA,"0.14","0.01","mg/L as P","EPA 365.4 (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"113","E380192066","EL0220B0106",2020-02-27 13:23:00,"0311","1000 - Non-Public, Review Status Unknown","02/27/2020 13:23","Total Kjeldahl Nitrogen","TKN",NA,"0.6","0.1","mg/L as N","EPA 351.2 (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"114","E380192066","EL0220B0106",2020-02-27 13:23:00,"0311","1000 - Non-Public, Review Status Unknown","02/27/2020 13:23","Dissolved ortho-Phosphate","14265-44-2",NA,"0.074","0.05","mg/L as P","EPA 365.1 DWR Modified [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"115","E380212066","EL0220B0107",2020-02-27 13:45:00,"0311","1000 - Non-Public, Review Status Unknown","02/27/2020 13:45","Dissolved Nitrate + Nitrite","NO3+NO2",NA,"0.6","0.05","mg/L as N","Std Method 4500-NO3-F (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"116","E380212066","EL0220B0107",2020-02-27 13:45:00,"0311","1000 - Non-Public, Review Status Unknown","02/27/2020 13:45","Total Phosphorus","7723-14-0",NA,"0.12","0.01","mg/L as P","EPA 365.4 (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"117","E380212066","EL0220B0107",2020-02-27 13:45:00,"0311","1000 - Non-Public, Review Status Unknown","02/27/2020 13:45","Total Kjeldahl Nitrogen","TKN",NA,"0.441","0.1","mg/L as N","EPA 351.2 (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"118","E380212066","EL0220B0107",2020-02-27 13:45:00,"0311","1000 - Non-Public, Review Status Unknown","02/27/2020 13:45","Dissolved ortho-Phosphate","14265-44-2",NA,"0.071","0.05","mg/L as P","EPA 365.1 DWR Modified [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"119","E380222067","EL0220B0108",2020-02-27 13:54:00,"0311","1000 - Non-Public, Review Status Unknown","02/27/2020 13:54","Dissolved Nitrate + Nitrite","NO3+NO2",NA,"0.53","0.05","mg/L as N","Std Method 4500-NO3-F (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"120","E380222067","EL0220B0108",2020-02-27 13:54:00,"0311","1000 - Non-Public, Review Status Unknown","02/27/2020 13:54","Total Phosphorus","7723-14-0",NA,"0.114","0.01","mg/L as P","EPA 365.4 (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"121","E380222067","EL0220B0108",2020-02-27 13:54:00,"0311","1000 - Non-Public, Review Status Unknown","02/27/2020 13:54","Total Kjeldahl Nitrogen","TKN",NA,"0.432","0.1","mg/L as N","EPA 351.2 (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"122","E380222067","EL0220B0108",2020-02-27 13:54:00,"0311","1000 - Non-Public, Review Status Unknown","02/27/2020 13:54","Dissolved ortho-Phosphate","14265-44-2",NA,"0.068","0.05","mg/L as P","EPA 365.1 DWR Modified [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"123","E2S800102301","EL0320B0222",2020-03-05 07:10:00,"0311","1000 - Non-Public, Review Status Unknown","03/05/2020 07:10","Dissolved Nitrate + Nitrite","NO3+NO2",NA,"0.36","0.05","mg/L as N","Std Method 4500-NO3-F (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"124","E2S800102301","EL0320B0222",2020-03-05 07:10:00,"0311","1000 - Non-Public, Review Status Unknown","03/05/2020 07:10","Total Phosphorus","7723-14-0",NA,"0.124","0.01","mg/L as P","EPA 365.4 (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"125","E2S800102301","EL0320B0222",2020-03-05 07:10:00,"0311","1000 - Non-Public, Review Status Unknown","03/05/2020 07:10","Total Kjeldahl Nitrogen","TKN",NA,"0.4","0.1","mg/L as N","EPA 351.2 (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"126","E2S800102301","EL0320B0222",2020-03-05 07:10:00,"0311","1000 - Non-Public, Review Status Unknown","03/05/2020 07:10","Dissolved ortho-Phosphate","14265-44-2",NA,"0.091","0.05","mg/L as P","EPA 365.1 DWR Modified [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"127","E2S80122308","EL0320B0223",2020-03-05 07:15:00,"0311","1000 - Non-Public, Review Status Unknown","03/05/2020 07:15","Dissolved Nitrate + Nitrite","NO3+NO2",NA,"0.36","0.05","mg/L as N","Std Method 4500-NO3-F (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"128","E2S80122308","EL0320B0223",2020-03-05 07:15:00,"0311","1000 - Non-Public, Review Status Unknown","03/05/2020 07:15","Total Phosphorus","7723-14-0",NA,"0.111","0.01","mg/L as P","EPA 365.4 (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"129","E2S80122308","EL0320B0223",2020-03-05 07:15:00,"0311","1000 - Non-Public, Review Status Unknown","03/05/2020 07:15","Total Kjeldahl Nitrogen","TKN",NA,"0.3","0.1","mg/L as N","EPA 351.2 (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"130","E2S80122308","EL0320B0223",2020-03-05 07:15:00,"0311","1000 - Non-Public, Review Status Unknown","03/05/2020 07:15","Dissolved ortho-Phosphate","14265-44-2",NA,"0.087","0.05","mg/L as P","EPA 365.1 DWR Modified [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"131","E381051546","EL0320B0206",2020-03-05 08:10:00,"0311","1000 - Non-Public, Review Status Unknown","03/05/2020 08:10","Dissolved Ammonia","7664-41-7",NA,"0.13","0.05","mg/L as N","EPA 350.1 (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"132","E381051546","EL0320B0206",2020-03-05 08:10:00,"0311","1000 - Non-Public, Review Status Unknown","03/05/2020 08:10","Dissolved Nitrate + Nitrite","NO3+NO2",NA,"0.47","0.05","mg/L as N","Std Method 4500-NO3-F (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"133","E381051546","EL0320B0206",2020-03-05 08:10:00,"0311","1000 - Non-Public, Review Status Unknown","03/05/2020 08:10","Total Phosphorus","7723-14-0",NA,"0.09","0.01","mg/L as P","EPA 365.4 (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"134","E381051546","EL0320B0206",2020-03-05 08:10:00,"0311","1000 - Non-Public, Review Status Unknown","03/05/2020 08:10","Total Kjeldahl Nitrogen","TKN",NA,"0.5","0.1","mg/L as N","EPA 351.2 (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"135","E381051546","EL0320B0206",2020-03-05 08:10:00,"0311","1000 - Non-Public, Review Status Unknown","03/05/2020 08:10","Dissolved ortho-Phosphate","14265-44-2",NA,"0.054","0.05","mg/L as P","EPA 365.1 DWR Modified [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"136","E381061546","EL0320B0207",2020-03-05 08:28:00,"0311","1000 - Non-Public, Review Status Unknown","03/05/2020 08:28","Dissolved Ammonia","7664-41-7","Y","0.14","0.05","mg/L as N","EPA 350.1 (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"137","E381061546","EL0320B0207",2020-03-05 08:28:00,"0311","1000 - Non-Public, Review Status Unknown","03/05/2020 08:28","Dissolved Ammonia","7664-41-7",NA,"0.14","0.05","mg/L as N","EPA 350.1 (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"138","E381061546","EL0320B0207",2020-03-05 08:28:00,"0311","1000 - Non-Public, Review Status Unknown","03/05/2020 08:28","Dissolved Nitrate + Nitrite","NO3+NO2",NA,"0.47","0.05","mg/L as N","Std Method 4500-NO3-F (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"139","E381061546","EL0320B0207",2020-03-05 08:28:00,"0311","1000 - Non-Public, Review Status Unknown","03/05/2020 08:28","Dissolved Nitrate + Nitrite","NO3+NO2","Y","0.47","0.05","mg/L as N","Std Method 4500-NO3-F (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"140","E381061546","EL0320B0207",2020-03-05 08:28:00,"0311","1000 - Non-Public, Review Status Unknown","03/05/2020 08:28","Total Phosphorus","7723-14-0",NA,"0.09","0.01","mg/L as P","EPA 365.4 (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"141","E381061546","EL0320B0207",2020-03-05 08:28:00,"0311","1000 - Non-Public, Review Status Unknown","03/05/2020 08:28","Total Kjeldahl Nitrogen","TKN",NA,"0.5","0.1","mg/L as N","EPA 351.2 (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"142","E381061546","EL0320B0207",2020-03-05 08:28:00,"0311","1000 - Non-Public, Review Status Unknown","03/05/2020 08:28","Dissolved ortho-Phosphate","14265-44-2","Y","0.053","0.05","mg/L as P","EPA 365.1 DWR Modified [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"143","E381061546","EL0320B0207",2020-03-05 08:28:00,"0311","1000 - Non-Public, Review Status Unknown","03/05/2020 08:28","Dissolved ortho-Phosphate","14265-44-2",NA,"0.054","0.05","mg/L as P","EPA 365.1 DWR Modified [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"144","E381061548","EL0320B0208",2020-03-05 08:42:00,"0311","1000 - Non-Public, Review Status Unknown","03/05/2020 08:42","Dissolved Nitrate + Nitrite","NO3+NO2",NA,"0.48","0.05","mg/L as N","Std Method 4500-NO3-F (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"145","E381061548","EL0320B0208",2020-03-05 08:42:00,"0311","1000 - Non-Public, Review Status Unknown","03/05/2020 08:42","Total Phosphorus","7723-14-0",NA,"0.08","0.01","mg/L as P","EPA 365.4 (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"146","E381061548","EL0320B0208",2020-03-05 08:42:00,"0311","1000 - Non-Public, Review Status Unknown","03/05/2020 08:42","Total Kjeldahl Nitrogen","TKN",NA,"0.5","0.1","mg/L as N","EPA 351.2 (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"147","E381061548","EL0320B0208",2020-03-05 08:42:00,"0311","1000 - Non-Public, Review Status Unknown","03/05/2020 08:42","Dissolved ortho-Phosphate","14265-44-2",NA,"0.055","0.05","mg/L as P","EPA 365.1 DWR Modified [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"148","E381241554","EL0320B0209",2020-03-05 09:08:00,"0311","1000 - Non-Public, Review Status Unknown","03/05/2020 09:08","Dissolved Nitrate + Nitrite","NO3+NO2",NA,"0.55","0.05","mg/L as N","Std Method 4500-NO3-F (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"149","E381241554","EL0320B0209",2020-03-05 09:08:00,"0311","1000 - Non-Public, Review Status Unknown","03/05/2020 09:08","Total Phosphorus","7723-14-0",NA,"0.112","0.01","mg/L as P","EPA 365.4 (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"150","E381241554","EL0320B0209",2020-03-05 09:08:00,"0311","1000 - Non-Public, Review Status Unknown","03/05/2020 09:08","Total Kjeldahl Nitrogen","TKN",NA,"0.9","0.1","mg/L as N","EPA 351.2 (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"151","E381241554","EL0320B0209",2020-03-05 09:08:00,"0311","1000 - Non-Public, Review Status Unknown","03/05/2020 09:08","Dissolved ortho-Phosphate","14265-44-2",NA,"<0.05","0.05","mg/L as P","EPA 365.1 DWR Modified [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"152","E381201552","EL0320B0211",2020-03-05 09:25:00,"0311","1000 - Non-Public, Review Status Unknown","03/05/2020 09:25","Dissolved Nitrate + Nitrite","NO3+NO2",NA,"0.52","0.05","mg/L as N","Std Method 4500-NO3-F (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"153","E381201552","EL0320B0211",2020-03-05 09:25:00,"0311","1000 - Non-Public, Review Status Unknown","03/05/2020 09:25","Total Phosphorus","7723-14-0",NA,"0.1","0.01","mg/L as P","EPA 365.4 (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"154","E381201552","EL0320B0211",2020-03-05 09:25:00,"0311","1000 - Non-Public, Review Status Unknown","03/05/2020 09:25","Total Kjeldahl Nitrogen","TKN",NA,"0.7","0.1","mg/L as N","EPA 351.2 (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"155","E381201552","EL0320B0211",2020-03-05 09:25:00,"0311","1000 - Non-Public, Review Status Unknown","03/05/2020 09:25","Dissolved ortho-Phosphate","14265-44-2",NA,"<0.05","0.05","mg/L as P","EPA 365.1 DWR Modified [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"156","E380222067","EL0320B0196",2020-03-05 09:33:00,"0311","1000 - Non-Public, Review Status Unknown","03/05/2020 09:33","Dissolved Nitrate + Nitrite","NO3+NO2",NA,"0.49","0.05","mg/L as N","Std Method 4500-NO3-F (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"157","E380222067","EL0320B0196",2020-03-05 09:33:00,"0311","1000 - Non-Public, Review Status Unknown","03/05/2020 09:33","Total Phosphorus","7723-14-0",NA,"0.08","0.01","mg/L as P","EPA 365.4 (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"158","E380222067","EL0320B0196",2020-03-05 09:33:00,"0311","1000 - Non-Public, Review Status Unknown","03/05/2020 09:33","Total Kjeldahl Nitrogen","TKN",NA,"0.6","0.1","mg/L as N","EPA 351.2 (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"159","E380222067","EL0320B0196",2020-03-05 09:33:00,"0311","1000 - Non-Public, Review Status Unknown","03/05/2020 09:33","Dissolved ortho-Phosphate","14265-44-2",NA,"0.072","0.05","mg/L as P","EPA 365.1 DWR Modified [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"160","E380212066","EL0320B0195",2020-03-05 09:50:00,"0311","1000 - Non-Public, Review Status Unknown","03/05/2020 09:50","Dissolved Nitrate + Nitrite","NO3+NO2",NA,"0.48","0.05","mg/L as N","Std Method 4500-NO3-F (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"161","E380212066","EL0320B0195",2020-03-05 09:50:00,"0311","1000 - Non-Public, Review Status Unknown","03/05/2020 09:50","Total Phosphorus","7723-14-0",NA,"0.08","0.01","mg/L as P","EPA 365.4 (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"162","E380212066","EL0320B0195",2020-03-05 09:50:00,"0311","1000 - Non-Public, Review Status Unknown","03/05/2020 09:50","Total Kjeldahl Nitrogen","TKN",NA,"0.3","0.1","mg/L as N","EPA 351.2 (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
