station_id,station_name,full_station_name,station_number,station_type,latitude,longitude,county_name,sample_count,sample_date_min,sample_date_max
36144,20S26E31L001M,20S26E31L001M,20S26E31L001M,Groundwater,36.14550000,-119.19650000,Tulare,1,1976-07-22T07:30:00,1976-07-22T07:30:00
36145,20S26E32A002M,20S26E32A002M,20S26E32A002M,Groundwater,36.15000000,-119.17510000,Tulare,1,1987-01-21T13:00:00,1987-01-21T13:00:00
36146,20S26E33N001M,20S26E33N001M,20S26E33N001M,Groundwater,36.13860000,-119.16650000,Tulare,1,1946-05-16T00:00:00,1946-05-16T00:00:00
36147,20S26E33P001M,20S26E33P001M,20S26E33P001M,Groundwater,36.13940000,-119.16320000,Tulare,2,1961-08-11T00:00:00,1987-01-14T15:00:00
36148,20S26E34C001M,20S26E34C001M,20S26E34C001M,Groundwater,36.15220000,-119.14570000,Tulare,1,1946-05-16T00:00:00,1946-05-16T00:00:00
36149,20S26E34F001M,20S26E34F001M,20S26E34F001M,Groundwater,36.14640000,-119.14800000,Tulare,1,1946-09-26T00:00:00,1946-09-26T00:00:00
36150,20S26E34Q001M,20S26E34Q001M,20S26E34Q001M,Groundwater,36.13860000,-119.14120000,Tulare,2,1946-05-16T00:00:00,1961-08-02T00:00:00
36151,20S26E35D001M,20S26E35D001M,20S26E35D001M,Groundwater,36.15000000,-119.13450000,Tulare,1,1952-04-23T00:00:00,1952-04-23T00:00:00
36152,20S26E35H001M,20S26E35H001M,20S26E35H001M,Groundwater,36.14610000,-119.11650000,Tulare,1,1952-04-23T00:00:00,1952-04-23T00:00:00
36153,20S26E35J001M,20S26E35J001M,20S26E35J001M,Groundwater,36.14280000,-119.12110000,Tulare,1,1946-05-16T00:00:00,1946-05-16T00:00:00
36154,20S26E35L001M,20S26E35L001M,20S26E35L001M,Groundwater,36.14280000,-119.13000000,Tulare,2,1957-02-13T11:30:00,1958-08-07T10:40:00
36155,20S26E35P001M,20S26E35P001M,20S26E35P001M,Groundwater,36.13880000,-119.12540000,Tulare,1,1976-07-26T00:00:00,1976-07-26T00:00:00
36156,20S26E36K001M,20S26E36K001M,20S26E36K001M,Groundwater,36.14280000,-119.10760000,Tulare,1,1987-01-14T14:10:00,1987-01-14T14:10:00
36157,20S26E36Q001M,20S26E36Q001M,20S26E36Q001M,Groundwater,36.13860000,-119.10510000,Tulare,1,1961-08-07T00:00:00,1961-08-07T00:00:00
36158,20S27E06P001M,20S27E06P001M,20S27E06P001M,Groundwater,36.21180000,-119.09400000,Tulare,2,1946-09-25T00:00:00,1974-04-10T09:35:00
36159,20S27E06Q001M,20S27E06Q001M,20S27E06Q001M,Groundwater,36.21180000,-119.08960000,Tulare,1,1945-05-21T00:00:00,1945-05-21T00:00:00
36160,20S27E07D001M,20S27E07D001M,20S27E07D001M,Groundwater,36.20810000,-119.09850000,Tulare,2,1960-04-29T09:00:00,1960-05-11T14:00:00
36161,20S27E07F001M,20S27E07F001M,20S27E07F001M,Groundwater,36.20450000,-119.09400000,Tulare,3,1947-03-20T00:00:00,1974-04-10T09:50:00
36162,20S27E07F002M,20S27E07F002M,20S27E07F002M,Groundwater,36.20450000,-119.09400000,Tulare,2,1973-06-05T12:25:00,1974-04-10T10:00:00
36163,20S27E07H001M,20S27E07H001M,20S27E07H001M,Groundwater,36.20450000,-119.08510000,Tulare,3,1972-11-27T11:00:00,1974-04-10T09:10:00
36164,20S27E07K001M,20S27E07K001M,20S27E07K001M,Groundwater,36.20090000,-119.08960000,Tulare,2,1955-08-18T00:00:00,1973-06-05T12:15:00
36165,20S27E07K002M,20S27E07K002M,20S27E07K002M,Groundwater,36.20090000,-119.08960000,Tulare,2,1973-06-05T12:45:00,1974-04-10T09:00:00
36166,20S27E07M002M,20S27E07M002M,20S27E07M002M,Groundwater,36.20090000,-119.09850000,Tulare,5,1963-06-25T00:00:00,1974-04-10T08:55:00
36167,20S27E08A001M,20S27E08A001M,20S27E08A001M,Groundwater,36.20940000,-119.06450000,Tulare,1,1945-08-23T00:00:00,1945-08-23T00:00:00
36168,20S27E08A002M,20S27E08A002M,20S27E08A002M,Groundwater,36.20810000,-119.06700000,Tulare,1,1973-06-05T10:30:00,1973-06-05T10:30:00
36169,20S27E08E002M,20S27E08E002M,20S27E08E002M,Groundwater,36.20450000,-119.08040000,Tulare,2,1973-06-05T13:00:00,1974-04-10T09:20:00
36170,20S27E08L001M,20S27E08L001M,20S27E08L001M,Groundwater,36.20090000,-119.07590000,Tulare,1,1973-06-05T08:05:00,1973-06-05T08:05:00
36171,20S27E09Q001M,20S27E09Q001M,20S27E09Q001M,Groundwater,36.19730000,-119.05350000,Tulare,1,1946-11-06T00:00:00,1946-11-06T00:00:00
36172,20S27E09R001M,20S27E09R001M,20S27E09R001M,Groundwater,36.19730000,-119.04900000,Tulare,1,1959-02-11T11:00:00,1959-02-11T11:00:00
36173,20S27E13A001M,20S27E13A001M,20S27E13A001M,Groundwater,36.19350000,-118.99500000,Tulare,1,1962-09-12T11:00:00,1962-09-12T11:00:00
36174,20S27E16H001M,20S27E16H001M,20S27E16H001M,Groundwater,36.18990000,-119.04900000,Tulare,1,1945-05-23T00:00:00,1945-05-23T00:00:00
36175,20S27E17D001M,20S27E17D001M,20S27E17D001M,Groundwater,36.19350000,-119.08040000,Tulare,7,1946-09-25T00:00:00,1961-08-22T09:55:00
36176,20S27E18B001M,20S27E18B001M,20S27E18B001M,Groundwater,36.19350000,-119.08960000,Tulare,4,1946-08-26T00:00:00,1947-10-21T00:00:00
36177,20S27E18C001M,20S27E18C001M,20S27E18C001M,Groundwater,36.19610000,-119.09340000,Tulare,3,1946-08-27T00:00:00,1973-06-06T11:30:00
36178,20S27E19C001M,20S27E19C001M,20S27E19C001M,Groundwater,36.18130000,-119.09090000,Tulare,3,1946-08-27T00:00:00,1962-06-19T00:00:00
36179,20S27E19F001M,20S27E19F001M,20S27E19F001M,Groundwater,36.17540000,-119.09400000,Tulare,1,1947-10-20T00:00:00,1947-10-20T00:00:00
36180,20S27E19G001M,20S27E19G001M,20S27E19G001M,Groundwater,36.17540000,-119.08960000,Tulare,4,1946-09-24T00:00:00,1974-02-01T09:00:00
36181,20S27E20M001M,20S27E20M001M,20S27E20M001M,Groundwater,36.17180000,-119.08040000,Tulare,1,1946-05-17T00:00:00,1946-05-17T00:00:00
36182,20S27E20N002M,20S27E20N002M,20S27E20N002M,Groundwater,36.16820000,-119.08040000,Tulare,2,1945-05-23T00:00:00,1987-01-20T14:00:00
36183,20S27E22D001M,20S27E22D001M,20S27E22D001M,Groundwater,36.17900000,-119.04440000,Tulare,1,1959-01-15T16:30:00,1959-01-15T16:30:00
36184,20S27E24D001M,20S27E24D001M,20S27E24D001M,Groundwater,36.17900000,-119.00840000,Tulare,1,1959-02-11T13:45:00,1959-02-11T13:45:00
36185,20S27E24M001M,20S27E24M001M,20S27E24M001M,Groundwater,36.17190000,-119.00540000,Tulare,4,1945-05-23T00:00:00,1962-06-19T00:00:00
36186,20S27E28F001M,20S27E28F001M,20S27E28F001M,Groundwater,36.16090000,-119.05790000,Tulare,1,1946-05-17T00:00:00,1946-05-17T00:00:00
36187,20S27E29F001M,20S27E29F001M,20S27E29F001M,Groundwater,36.16090000,-119.07590000,Tulare,1,1966-07-11T00:00:00,1966-07-11T00:00:00
36188,20S27E29K001M,20S27E29K001M,20S27E29K001M,Groundwater,36.15730000,-119.07150000,Tulare,2,1946-08-23T00:00:00,1948-05-27T00:00:00
36189,20S27E30K001M,20S27E30K001M,20S27E30K001M,Groundwater,36.15730000,-119.08960000,Tulare,1,1960-05-12T10:45:00,1960-05-12T10:45:00
36190,20S27E30N001M,20S27E30N001M,20S27E30N001M,Groundwater,36.15370000,-119.09850000,Tulare,1,1946-04-18T00:00:00,1946-04-18T00:00:00
36191,20S27E31C001M,20S27E31C001M,20S27E31C001M,Groundwater,36.15160000,-119.08980000,Tulare,1,1952-04-23T00:00:00,1952-04-23T00:00:00
36192,20S27E31G001M,20S27E31G001M,20S27E31G001M,Groundwater,36.14640000,-119.08960000,Tulare,2,1952-04-22T00:00:00,1960-04-28T16:00:00
36193,20S27E31H001M,20S27E31H001M,20S27E31H001M,Groundwater,36.14610000,-119.08370000,Tulare,1,1960-05-12T11:00:00,1960-05-12T11:00:00
36194,20S27E31J001M,20S27E31J001M,20S27E31J001M,Groundwater,36.14280000,-119.08510000,Tulare,3,1960-03-23T00:00:00,1963-09-05T14:00:00
36195,20S27E31N001M,20S27E31N001M,20S27E31N001M,Groundwater,36.13920000,-119.09850000,Tulare,1,1952-04-22T00:00:00,1952-04-22T00:00:00
36196,20S27E31R001M,20S27E31R001M,20S27E31R001M,Groundwater,36.13920000,-119.08510000,Tulare,1,1960-03-22T00:00:00,1960-03-22T00:00:00
36197,20S27E32A001M,20S27E32A001M,20S27E32A001M,Groundwater,36.15000000,-119.06700000,Tulare,1,1952-04-22T00:00:00,1952-04-22T00:00:00
36198,20S27E32B001M,20S27E32B001M,20S27E32B001M,Groundwater,36.15000000,-119.07150000,Tulare,2,1960-03-23T00:00:00,1962-08-14T15:45:00
36199,20S27E32D001M,20S27E32D001M,20S27E32D001M,Groundwater,36.14970000,-119.08040000,Tulare,1,1946-05-17T00:00:00,1946-05-17T00:00:00
36200,20S27E32D002M,20S27E32D002M,20S27E32D002M,Groundwater,36.15000000,-119.08040000,Tulare,2,1966-07-11T00:00:00,1987-01-21T12:00:00
36201,20S27E32E001M,20S27E32E001M,20S27E32E001M,Groundwater,36.14640000,-119.08040000,Tulare,1,1959-08-07T08:00:00,1959-08-07T08:00:00
36202,20S27E32F001M,20S27E32F001M,20S27E32F001M,Groundwater,36.14640000,-119.07590000,Tulare,2,1960-03-24T11:00:00,1966-07-27T00:00:00
36203,20S27E32H001M,20S27E32H001M,20S27E32H001M,Groundwater,36.14860000,-119.06650000,Tulare,1,1960-05-12T00:00:00,1960-05-12T00:00:00
36204,20S27E32M001M,20S27E32M001M,20S27E32M001M,Groundwater,36.14280000,-119.08040000,Tulare,1,1951-03-19T00:00:00,1951-03-19T00:00:00
36205,20S27E32P001M,20S27E32P001M,20S27E32P001M,Groundwater,36.13920000,-119.07590000,Tulare,1,1960-03-23T00:00:00,1960-03-23T00:00:00
36206,20S27E33C001M,20S27E33C001M,20S27E33C001M,Groundwater,36.15000000,-119.05790000,Tulare,1,1952-04-08T00:00:00,1952-04-08T00:00:00
36207,20S27E33E001M,20S27E33E001M,20S27E33E001M,Groundwater,36.14640000,-119.06240000,Tulare,4,1952-02-14T00:00:00,1966-07-27T00:00:00
36208,20S27E33F001M,20S27E33F001M,20S27E33F001M,Groundwater,36.14640000,-119.05790000,Tulare,1,1960-05-11T00:00:00,1960-05-11T00:00:00
36209,20S27E33H001M,20S27E33H001M,20S27E33H001M,Groundwater,36.14640000,-119.04900000,Tulare,1,1962-06-19T00:00:00,1962-06-19T00:00:00
36210,20S28E31J001M,20S28E31J001M,20S28E31J001M,Groundwater,36.14280000,-118.97700000,Tulare,1,1979-05-30T12:00:00,1979-05-30T12:00:00
36211,20S28E33D001M,20S28E33D001M,20S28E33D001M,Groundwater,36.15160000,-118.95480000,Tulare,1,1979-05-30T11:30:00,1979-05-30T11:30:00
36212,20S29E14R001M,20S29E14R001M,20S29E14R001M,Groundwater,36.18260000,-118.79680000,Tulare,1,1968-02-09T14:45:00,1968-02-09T14:45:00
36213,20S29E23P001M,20S29E23P001M,20S29E23P001M,Groundwater,36.16810000,-118.80570000,Tulare,1,1968-02-09T14:30:00,1968-02-09T14:30:00
36214,20S29E26B001M,20S29E26B001M,20S29E26B001M,Groundwater,36.16440000,-118.80130000,Tulare,1,1968-02-09T11:30:00,1968-02-09T11:30:00
46762,20S30E03E001SM,20S30E03E001SM,20S30E03E001SM,Groundwater,36.16080000,-118.77420000,Tulare,1,1952-06-11T13:30:00,1952-06-11T13:30:00
46763,20S31E31T080SM,20S31E31T080SM,20S31E31T080SM,Groundwater,36.14450000,-118.65940000,Tulare,2,1950-04-17T00:00:00,1953-06-23T00:00:00
36217,20S37E08H001M,20S37E08H001M,20S37E08H001M,Groundwater,36.20850000,-117.98420000,Inyo,2,1954-03-19T00:00:00,1954-03-19T00:00:00
36218,20S44E10D001M,20S44E10D001M,20S44E10D001M,Groundwater,36.21500000,-117.20340000,Inyo,1,1954-04-10T10:30:00,1954-04-10T10:30:00
46764,20S44E25P001SM,20S44E25P001SM,20S44E25P001SM,Groundwater,36.16090000,-117.16300000,Inyo,1,1967-09-12T00:00:00,1967-09-12T00:00:00
46765,20S45E18F001SM,20S45E18F001SM,20S45E18F001SM,Groundwater,36.19700000,-117.14500000,Inyo,1,1967-09-12T00:00:00,1967-09-12T00:00:00
36221,21N01E01G001M,21N01E01G001M,21N01E01G001M,Groundwater,39.70810000,-121.80760000,Butte,3,1985-12-18T00:00:00,1987-12-16T00:00:00
36222,21N01E01G002M,21N01E01G002M,21N01E01G002M,Groundwater,39.70810000,-121.80760000,Butte,6,1983-05-19T00:00:00,1989-04-15T00:00:00
36223,21N01E02C002M,21N01E02C002M,21N01E02C002M,Groundwater,39.71170000,-121.83080000,Butte,9,1983-05-13T00:00:00,1989-04-15T00:00:00
36224,21N01E02F004M,21N01E02F004M,21N01E02F004M,Groundwater,39.70810000,-121.83080000,Butte,2,1983-05-13T00:00:00,1983-11-30T00:00:00
36225,21N01E03A003M,21N01E03A003M,21N01E03A003M,Groundwater,39.71170000,-121.84010000,Butte,1,1983-05-13T00:00:00,1983-05-13T00:00:00
36226,21N01E03H005M,21N01E03H005M,21N01E03H005M,Groundwater,39.70810000,-121.84010000,Butte,8,1983-12-07T00:00:00,1989-04-15T00:00:00
36227,21N01E04G002M,21N01E04G002M,21N01E04G002M,Groundwater,39.70810000,-121.86340000,Butte,2,1983-05-13T00:00:00,1983-11-30T00:00:00
45048,21N01E06P00?M,21N01E06P00?M,21N01E06P00?M,Groundwater,39.70080000,-121.90520000,Butte,1,1964-01-23T11:30:00,1964-01-23T11:30:00
36230,21N01E08H002M,21N01E08H002M,21N01E08H002M,Groundwater,39.69360000,-121.87730000,Glenn,11,1970-08-31T13:00:00,2006-10-19T13:15:00
36231,21N01E09G004M,21N01E09G004M,21N01E09G004M,Groundwater,39.69360000,-121.86340000,Butte,9,1983-05-13T00:00:00,1989-04-15T00:00:00
36232,21N01E10B001M,21N01E10B001M,21N01E10B001M,Groundwater,39.69720000,-121.84480000,Butte,1,1983-05-13T00:00:00,1983-05-13T00:00:00
36233,21N01E10B002M,21N01E10B002M,21N01E10B002M,Groundwater,39.69720000,-121.84480000,Butte,1,1983-11-30T00:00:00,1983-11-30T00:00:00
36234,21N01E10L001M,21N01E10L001M,21N01E10L001M,Groundwater,39.69000000,-121.84940000,Butte,1,1952-08-18T00:00:00,1952-08-18T00:00:00
707,21N01E11A080M,MW-1,21N01E11A080M,Groundwater,39.69530000,-121.94070000,Butte,1,2004-10-07T09:30:00,2004-10-07T09:30:00
706,21N01E11A081M,MW-2,21N01E11A081M,Groundwater,39.69480000,-121.94090000,Butte,1,2004-10-07T09:40:00,2004-10-07T09:40:00
705,21N01E11A082M,MW-3,21N01E11A082M,Groundwater,39.69330000,-121.94110000,Butte,1,2004-10-07T09:55:00,2004-10-07T09:55:00
748,21N01E11A083M,MW-4,21N01E11A083M,Groundwater,39.69420000,-121.94090000,Butte,1,2004-10-07T10:05:00,2004-10-07T10:05:00
717,21N01E11A084M,MW-1,21N01E11A084M,Groundwater,39.69410000,-121.94100000,Butte,1,2004-10-07T11:00:00,2004-10-07T11:00:00
732,21N01E11A085M,MW-6,21N01E11A085M,Groundwater,39.69400000,-121.94040000,Butte,1,2004-10-07T11:15:00,2004-10-07T11:15:00
750,21N01E11A086M,M&T Production Well,21N01E11A086M,Groundwater,39.69540000,-121.94070000,Butte,1,2004-10-22T13:30:00,2004-10-22T13:30:00
46766,21N01E19G001SS,21N01E19G001SS,21N01E19G001SS,Groundwater,35.90980000,-116.90840000,Inyo,1,1967-05-16T12:30:00,1967-05-16T12:30:00
36236,21N01E21R001M,21N01E21R001M,21N01E21R001M,Groundwater,39.65750000,-121.85870000,Butte,2,1972-08-16T09:20:00,1976-06-15T12:20:00
47861,21N01E25A001M,21N01E25A001M (Durham Irrigation District 1),21N01E25A001M,Groundwater,39.64888900,-121.80916700,Butte,2,2019-06-19T09:30:00,2020-12-01T09:00:00
36237,21N01E34M001M,21N01E34M001M,21N01E34M001M,Groundwater,39.63230000,-121.85410000,Butte,6,1957-01-30T00:00:00,1984-06-27T12:55:00
36238,21N01E34P001M,21N01E34P001M,21N01E34P001M,Groundwater,39.62870000,-121.84940000,Butte,1,1977-08-10T00:00:00,1977-08-10T00:00:00
47125,21N01W05D001M,21N01W05D001M,21N01W05D001M,Groundwater,39.70987400,-122.00818500,Glenn,5,2009-10-14T07:30:00,2011-11-16T12:15:00
47330,21N01W11A001M,21N01W11A001M,21N01W11A001M,Groundwater,39.69433000,-121.94095000,Butte,2,2011-09-27T14:40:00,2016-01-12T09:40:00
47331,21N01W11A002M,21N01W11A002M,21N01W11A002M,Groundwater,39.69433000,-121.94095000,Butte,2,2011-09-27T14:00:00,2016-01-12T09:40:00
47332,21N01W11A003M,21N01W11A003M,21N01W11A003M,Groundwater,39.69433000,-121.94095000,Butte,2,2011-09-27T12:00:00,2016-01-12T09:40:00
36239,21N01W17F001M,21N01W17F001M,21N01W17F001M,Groundwater,39.67520000,-122.00190000,Glenn,1,1952-08-15T00:00:00,1952-08-15T00:00:00
36240,21N01W29N001M,21N01W29N001M,21N01W29N001M,Groundwater,39.64310000,-122.00300000,Glenn,10,1970-07-30T15:00:00,2006-10-26T10:00:00
47172,21N01W31H001M,21N01W31H001M,21N01W31H001M,Groundwater,39.68300000,-122.01150000,Glenn,5,2010-04-06T10:00:00,2011-11-16T12:30:00
36241,21N01W35C001M,21N01W35C001M,21N01W35C001M,Groundwater,39.63950000,-121.94240000,Butte,21,1956-03-06T13:00:00,2006-10-25T11:45:00
47208,21N02E18C001M,21N02E18C001M,21N02E18C001M,Groundwater,39.68195000,-121.79701000,Butte,2,2010-10-05T12:20:00,2019-07-23T12:15:00
47209,21N02E18C002M,21N02E18C002M,21N02E18C002M,Groundwater,39.68195000,-121.79701000,Butte,2,2010-10-05T12:00:00,2019-07-23T12:15:00
47210,21N02E18C003M,21N02E18C003M,21N02E18C003M,Groundwater,39.68195000,-121.79701000,Butte,2,2010-10-05T10:00:00,2019-07-23T12:15:00
36242,21N02E21M001M,21N02E21M001M,21N02E21M001M,Groundwater,39.66110000,-121.76110000,Butte,8,1970-08-31T10:45:00,1989-08-29T07:20:00
46906,21N02E26E003M,21N02E26E003M,21N02E26E003M,Groundwater,39.64677000,-121.72624000,Butte,2,2008-08-06T10:40:00,2016-01-12T11:00:00
46907,21N02E26E004M,21N02E26E004M,21N02E26E004M,Groundwater,39.64677000,-121.72624000,Butte,3,2008-08-06T09:30:00,2016-01-25T11:00:00
46908,21N02E26E005M,21N02E26E005M,21N02E26E005M,Groundwater,39.64677000,-121.72624000,Butte,3,2008-08-06T11:50:00,2016-01-25T11:00:00
46909,21N02E26E006M,21N02E26E006M,21N02E26E006M,Groundwater,39.64677000,-121.72624000,Butte,2,2008-08-06T12:35:00,2016-01-12T11:00:00
36244,21N02E30F001M,21N02E30F001M,21N02E30F001M,Groundwater,39.65030000,-121.79360000,Butte,14,1956-03-07T00:00:00,1980-06-10T11:20:00
47862,21N02E30M001M,21N02E30M001M (Durham Irrigation District 2),21N02E30M001M,Groundwater,39.64527800,-121.80472200,Butte,2,2019-06-19T10:00:00,2020-12-01T09:40:00
36245,21N02E30M004M,21N02E30M004M,21N02E30M004M,Groundwater,39.64670000,-121.79830000,Butte,5,1958-12-02T00:00:00,1984-08-27T00:00:00
36246,21N02E30P005M,21N02E30P005M,21N02E30P005M,Groundwater,39.64310000,-121.79360000,Butte,3,1974-07-13T00:00:00,1984-08-27T00:00:00
36247,21N02E30P006M,21N02E30P006M,21N02E30P006M,Groundwater,39.64310000,-121.79360000,Butte,3,1974-07-13T00:00:00,1984-08-27T00:00:00
47863,21N02E31M001M,21N02E31M001M (Durham Irrigation District 3),21N02E31M001M,Groundwater,39.63666700,-121.80277800,Butte,2,2019-06-19T10:40:00,2020-12-01T09:15:00
47760,21N02W01F001M,21N02W01F001M,21N02W01F001M,Groundwater,39.70430000,-122.03870000,Glenn,2,2016-02-23T00:00:00,2016-04-26T10:50:00
47769,21N02W01F002M,21N02W01F002M,21N02W01F002M,Groundwater,39.70430000,-122.03870000,Glenn,1,2016-02-24T08:15:00,2016-02-24T08:15:00
47770,21N02W01F003M,21N02W01F003M,21N02W01F003M,Groundwater,39.70430000,-122.03860000,Glenn,1,2016-02-24T08:15:00,2016-02-24T08:15:00
47771,21N02W01F004M,21N02W01F004M,21N02W01F004M,Groundwater,39.70430000,-122.03860000,Glenn,1,2016-02-24T08:15:00,2016-02-24T08:15:00
36248,21N02W02D001M,21N02W02D001M,21N02W02D001M,Groundwater,39.71170000,-122.05880000,Glenn,12,1957-01-16T00:00:00,1967-07-10T13:40:00
46621,21N02W04G002M,21N02W04G002M,21N02W04G002M,Groundwater,39.70320000,-122.08780000,Glenn,2,2007-02-14T12:40:00,2017-04-25T15:00:00
46622,21N02W04G003M,21N02W04G003M,21N02W04G003M,Groundwater,39.70320000,-122.08780000,Glenn,2,2007-02-14T11:35:00,2017-04-25T15:00:00
46623,21N02W04G004M,21N02W04G004M,21N02W04G004M,Groundwater,39.70320000,-122.08780000,Glenn,2,2007-02-14T10:45:00,2017-04-25T15:00:00
46624,21N02W04G005M,21N02W04G005M,21N02W04G005M,Groundwater,39.70320000,-122.08780000,Glenn,2,2007-02-14T10:00:00,2017-04-25T15:00:00
44766,21N02W05M001M,21N02W05M001M,21N02W05M001M,Groundwater,39.70081000,-122.12075000,Glenn,1,2008-09-17T10:00:00,2008-09-17T10:00:00
44767,21N02W05M002M,21N02W05M002M,21N02W05M002M,Groundwater,39.70081000,-122.12075000,Glenn,1,2008-09-17T12:30:00,2008-09-17T12:30:00
44768,21N02W05M003M,21N02W05M003M,21N02W05M003M,Groundwater,39.70081000,-122.12075000,Glenn,2,2008-09-17T10:00:00,2017-05-02T10:00:00
36249,21N02W06D001M,21N02W06D001M,21N02W06D001M,Groundwater,39.71170000,-122.13320000,Glenn,1,1983-02-24T00:00:00,1983-02-24T00:00:00
36250,21N02W15C001M,21N02W15C001M,21N02W15C001M,Groundwater,39.68280000,-122.07270000,Glenn,20,1960-06-20T16:40:00,1990-06-06T00:00:00
45049,21N02W20?00?M,21N02W20?00?M,21N02W20?00?M,Groundwater,39.66290000,-122.10760000,Glenn,1,1957-01-16T10:10:00,1957-01-16T10:10:00
36252,21N02W23E001M,21N02W23E001M,21N02W23E001M,Groundwater,39.66470000,-122.05880000,Glenn,1,1956-03-06T10:00:00,1956-03-06T10:00:00
36253,21N03E10K001M,21N03E10K001M,21N03E10K001M,Groundwater,39.69000000,-121.62160000,Butte,8,1970-09-02T09:00:00,2006-10-25T10:40:00
36254,21N03E10Q001M,21N03E10Q001M,21N03E10Q001M,Groundwater,39.68640000,-121.62160000,Butte,10,1957-01-31T00:00:00,1982-06-15T12:40:00
45050,21N03E27M00?M,21N03E27M00?M,21N03E27M00?M,Groundwater,39.64670000,-121.63090000,Butte,1,1963-07-08T08:00:00,1963-07-08T08:00:00
36256,21N03W01A001M,21N03W01A001M,21N03W01A001M,Groundwater,39.71170000,-122.13780000,Glenn,1,1965-06-24T15:25:00,1965-06-24T15:25:00
36257,21N03W01B001M,21N03W01B001M,21N03W01B001M,Groundwater,39.71170000,-122.14250000,Glenn,1,1983-02-24T00:00:00,1983-02-24T00:00:00
36258,21N03W01D001M,21N03W01D001M,21N03W01D001M,Groundwater,39.71170000,-122.15180000,Glenn,1,1983-02-24T00:00:00,1983-02-24T00:00:00
36259,21N03W01E001M,21N03W01E001M,21N03W01E001M,Groundwater,39.70810000,-122.15180000,Glenn,1,1983-02-24T00:00:00,1983-02-24T00:00:00
46048,21N03W01R002M,21N03W01R002M,21N03W01R002M,Groundwater,39.69630000,-122.14050000,Glenn,1,2004-01-07T10:35:00,2004-01-07T10:35:00
46049,21N03W01R003M,21N03W01R003M,21N03W01R003M,Groundwater,39.69630000,-122.14050000,Glenn,2,2004-04-27T10:20:00,2005-05-16T08:30:00
36260,21N03W02Q001M,21N03W02Q001M,21N03W02Q001M,Groundwater,39.70090000,-122.16110000,Glenn,20,1957-01-16T00:00:00,2006-09-21T10:10:00
36261,21N03W08A002M,21N03W08A002M,21N03W08A002M,Groundwater,39.69720000,-122.21220000,Glenn,10,1970-07-29T14:40:00,2006-10-26T11:10:00
36262,21N03W11M001M,21N03W11M001M,21N03W11M001M,Groundwater,39.68630000,-122.17750000,Glenn,1,1967-07-11T08:40:00,1967-07-11T08:40:00
36263,21N03W12C001M,21N03W12C001M,21N03W12C001M,Groundwater,39.69630000,-122.15250000,Glenn,1,1952-08-15T00:00:00,1952-08-15T00:00:00
36264,21N03W14F001M,21N03W14F001M,21N03W14F001M,Groundwater,39.67920000,-122.16570000,Glenn,11,1958-07-30T00:00:00,1967-07-12T12:30:00
36265,21N03W20D002M,21N03W20D002M,21N03W20D002M,Groundwater,39.66790000,-122.23420000,Glenn,13,1957-01-16T00:00:00,1971-07-16T20:10:00
46913,21N03W23D001M,21N03W23D001M,21N03W23D001M,Groundwater,39.66719000,-122.17735000,Glenn,2,2008-09-11T11:35:00,2017-08-28T09:30:00
46914,21N03W23D002M,21N03W23D002M,21N03W23D002M,Groundwater,39.66719000,-122.17735000,Glenn,2,2008-09-11T12:20:00,2017-08-28T09:30:00
46915,21N03W23D003M,21N03W23D003M,21N03W23D003M,Groundwater,39.66719000,-122.17735000,Glenn,1,2008-09-11T09:30:00,2008-09-11T09:30:00
36266,21N03W32M001M,21N03W32M001M,21N03W32M001M,Groundwater,39.63100000,-122.23360000,Glenn,1,1952-08-21T00:00:00,1952-08-21T00:00:00
46568,21N03W34Q002M,21N03W34Q002M,21N03W34Q002M,Groundwater,39.62480000,-122.18600000,Glenn,2,2005-06-28T12:40:00,2017-08-24T11:00:00
46569,21N03W34Q003M,21N03W34Q003M,21N03W34Q003M,Groundwater,39.62480000,-122.18600000,Glenn,2,2005-06-28T12:40:00,2017-08-24T11:00:00
46570,21N03W34Q004M,21N03W34Q004M,21N03W34Q004M,Groundwater,39.62480000,-122.18600000,Glenn,2,2005-06-28T13:20:00,2017-08-24T11:00:00
46767,21N04E06G001SS,21N04E06G001SS,21N04E06G001SS,Groundwater,35.95170000,-116.58630000,Inyo,1,1967-01-13T09:45:00,1967-01-13T09:45:00
46768,21N04E11M001SS,21N04E11M001SS,21N04E11M001SS,Groundwater,35.93370000,-116.52370000,Inyo,1,1967-01-13T13:00:00,1967-01-13T13:00:00
36269,21N04E28J001M,21N04E28J001M,21N04E28J001M,Groundwater,39.64670000,-121.52380000,Butte,1,1987-01-07T10:05:00,1987-01-07T10:05:00
36270,21N04E28N001M,21N04E28N001M,21N04E28N001M,Groundwater,39.64310000,-121.53780000,Butte,1,1987-01-07T11:00:00,1987-01-07T11:00:00
36271,21N04E28Q001M,21N04E28Q001M,21N04E28Q001M,Groundwater,39.64310000,-121.52850000,Butte,1,1986-01-07T09:50:00,1986-01-07T09:50:00
36272,21N04E33Q001M,21N04E33Q001M,21N04E33Q001M,Groundwater,39.62870000,-121.52850000,Butte,1,1990-07-02T00:00:00,1990-07-02T00:00:00
45051,21N04W10?00?M,21N04W10?00?M,21N04W10?00?M,Groundwater,39.69180000,-122.29360000,Glenn,1,1990-06-28T00:00:00,1990-06-28T00:00:00
